raw,ar,harp_id,partition,observation_start,observation_end,source_file,sample_id,interval_index,anchor_time,history_start,history_end,prediction_start,followup_end,censor_reason,covered_events,event_id,event_time,event_class,event_source,sol_standard,raw_label,catalog_match,raw_label_timestamp,catalog_time_offset_hours,catalog_noaa_active_region,catalog_row_count,catalog_duplicate_row_count,catalog_conflict,catalog_alternate_records,raw_labels,source_occurrence_count,duplicate_occurrence_count,status,event,duration_hours,covered_event_count,reason,available_steps,required_steps,max_gap_minutes
ar5940,ar5940,5940,5,2015-09-03T09:12:00,2015-09-14T10:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5940.csv,5940__event_anchor_000,0.0,2015-09-03T09:12:00,2015-09-03T09:12:00,2015-09-03T13:00:00,2015-09-03T13:00:00,2015-09-14T10:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,261.8,0.0,,,,
ar5941,ar5941,5941,5,2015-09-03T12:48:00,2015-09-10T02:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5941.csv,5941__event_anchor_000,0.0,2015-09-03T12:48:00,2015-09-03T12:48:00,2015-09-03T16:36:00,2015-09-03T16:36:00,2015-09-10T02:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,153.6,0.0,,,,
ar5944,ar5944,5944,5,2015-09-05T22:00:00,2015-09-17T06:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5944.csv,5944__event_anchor_000,0.0,2015-09-05T22:00:00,2015-09-05T22:00:00,2015-09-06T01:48:00,2015-09-06T01:48:00,2015-09-17T06:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,268.2,0.0,,,,
ar5945,ar5945,5945,5,2015-09-06T15:36:00,2015-09-09T20:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5945.csv,5945__event_anchor_000,0.0,2015-09-06T15:36:00,2015-09-06T15:36:00,2015-09-06T19:24:00,2015-09-06T19:24:00,2015-09-09T20:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,73.0,0.0,,,,
ar5946,ar5946,5946,5,2015-09-07T03:24:00,2015-09-13T09:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5946.csv,5946__event_anchor_000,0.0,2015-09-07T03:24:00,2015-09-07T03:24:00,2015-09-07T07:12:00,2015-09-07T07:12:00,2015-09-13T09:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,146.4,0.0,,,,
ar5947,ar5947,5947,5,2015-09-07T05:12:00,2015-09-14T22:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5947.csv,5947__event_anchor_000,0.0,2015-09-07T05:12:00,2015-09-07T05:12:00,2015-09-07T09:00:00,2015-09-07T09:00:00,2015-09-14T22:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,181.2,0.0,,,,
ar5948,ar5948,5948,5,2015-09-07T08:48:00,2015-09-08T16:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5948.csv,5948__event_anchor_000,0.0,2015-09-07T08:48:00,2015-09-07T08:48:00,2015-09-07T12:36:00,2015-09-07T12:36:00,2015-09-08T16:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,28.0,0.0,,,,
ar5949,ar5949,5949,5,2015-09-07T12:12:00,2015-09-13T18:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5949.csv,5949__event_anchor_000,0.0,2015-09-07T12:12:00,2015-09-07T12:12:00,2015-09-07T16:00:00,2015-09-07T16:00:00,2015-09-13T18:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,146.2,0.0,,,,
ar5950,ar5950,5950,5,2015-09-08T05:00:00,2015-09-09T15:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5950.csv,5950__event_anchor_000,0.0,2015-09-08T05:00:00,2015-09-08T05:00:00,2015-09-08T08:48:00,2015-09-08T08:48:00,2015-09-09T15:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,31.0,0.0,,,,
ar5956,ar5956,5956,5,2015-09-10T16:12:00,2015-09-23T10:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5956.csv,5956__event_anchor_000,0.0,2015-09-10T16:12:00,2015-09-10T16:12:00,2015-09-10T20:00:00,2015-09-10T20:00:00,2015-09-17T09:34:00,,[],11039.0,2015-09-17T09:34:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 11039, ""NOAA_AR"": 12415, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-17T09:36:00,-0.03333333333333333,12415.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 11039, \""NOAA_AR\"": 12415, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,157.56666666666666,0.0,,,,
ar5956,ar5956,5956,5,2015-09-10T16:12:00,2015-09-23T10:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5956.csv,5956__event_anchor_001,1.0,2015-09-17T09:34:00,2015-09-17T09:36:00,2015-09-17T13:24:00,2015-09-17T13:24:00,2015-09-20T17:32:00,,[],11065.0,2015-09-20T17:32:00,M2.1,goes_flares_integrated.csv,,"{""magnitude"": ""M2.1"", ""id"": 11065, ""NOAA_AR"": 12415, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-20T18:00:00,-0.4666666666666667,12415.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M2.1\"", \""id\"": 11065, \""NOAA_AR\"": 12415, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,76.13333333333334,0.0,,,,
ar5956,ar5956,5956,5,2015-09-10T16:12:00,2015-09-23T10:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5956.csv,5956__event_anchor_002,2.0,2015-09-20T17:32:00,2015-09-20T17:36:00,2015-09-20T21:24:00,2015-09-20T21:24:00,2015-09-23T10:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,60.8,0.0,,,,
ar5957,ar5957,5957,5,2015-09-10T22:36:00,2015-09-12T20:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5957.csv,5957__event_anchor_000,0.0,2015-09-10T22:36:00,2015-09-10T22:36:00,2015-09-11T02:24:00,2015-09-11T02:24:00,2015-09-12T20:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,42.2,0.0,,,,
ar5958,ar5958,5958,5,2015-09-11T16:12:00,2015-09-15T22:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5958.csv,5958__event_anchor_000,0.0,2015-09-11T16:12:00,2015-09-11T16:12:00,2015-09-11T20:00:00,2015-09-11T20:00:00,2015-09-15T22:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,98.2,0.0,,,,
ar5959,ar5959,5959,5,2015-09-11T18:48:00,2015-09-12T18:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5959.csv,5959__event_anchor_000,0.0,2015-09-11T18:48:00,2015-09-11T18:48:00,2015-09-11T22:36:00,2015-09-11T22:36:00,2015-09-12T18:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,20.2,0.0,,,,
ar5961,ar5961,5961,5,2015-09-12T23:00:00,2015-09-25T19:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5961.csv,5961__event_anchor_000,0.0,2015-09-12T23:00:00,2015-09-12T23:00:00,2015-09-13T02:48:00,2015-09-13T02:48:00,2015-09-25T19:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,304.6,0.0,,,,
ar5962,ar5962,5962,5,2015-09-13T11:12:00,2015-09-18T08:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5962.csv,5962__event_anchor_000,0.0,2015-09-13T11:12:00,2015-09-13T11:12:00,2015-09-13T15:00:00,2015-09-13T15:00:00,2015-09-18T08:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,113.0,0.0,,,,
ar5963,ar5963,5963,5,2015-09-13T20:48:00,2015-09-24T16:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5963.csv,5963__event_anchor_000,0.0,2015-09-13T20:48:00,2015-09-13T20:48:00,2015-09-14T00:36:00,2015-09-14T00:36:00,2015-09-24T16:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,255.8,0.0,,,,
ar5967,ar5967,5967,5,2015-09-17T01:36:00,2015-09-25T04:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5967.csv,5967__event_anchor_000,0.0,2015-09-17T01:36:00,2015-09-17T01:36:00,2015-09-17T05:24:00,2015-09-17T05:24:00,2015-09-25T04:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,190.6,0.0,,,,
ar5968,ar5968,5968,5,2015-09-17T02:36:00,2015-09-18T06:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5968.csv,5968__event_anchor_000,0.0,2015-09-17T02:36:00,2015-09-17T02:36:00,2015-09-17T06:24:00,2015-09-17T06:24:00,2015-09-18T06:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,23.6,0.0,,,,
ar5969,ar5969,5969,5,2015-09-18T07:24:00,2015-09-18T19:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5969.csv,5969__event_anchor_000,0.0,2015-09-18T07:24:00,2015-09-18T07:24:00,2015-09-18T11:12:00,2015-09-18T11:12:00,2015-09-18T19:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,7.8,0.0,,,,
ar5970,ar5970,5970,5,2015-09-18T11:36:00,2015-09-28T17:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5970.csv,5970__event_anchor_000,0.0,2015-09-18T11:36:00,2015-09-18T11:36:00,2015-09-18T15:24:00,2015-09-18T15:24:00,2015-09-28T17:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,241.6,0.0,,,,
ar5974,ar5974,5974,5,2015-09-19T19:24:00,2015-10-03T23:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5974.csv,5974__event_anchor_000,0.0,2015-09-19T19:24:00,2015-09-19T19:24:00,2015-09-19T23:12:00,2015-09-19T23:12:00,2015-09-20T04:55:00,,[],11060.0,2015-09-20T04:55:00,M1.5,goes_flares_integrated.csv,,"{""magnitude"": ""M1.5"", ""id"": 11060, ""NOAA_AR"": 12420, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-20T05:00:00,-0.08333333333333333,12420.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.5\"", \""id\"": 11060, \""NOAA_AR\"": 12420, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,5.716666666666667,0.0,,,,
ar5974,ar5974,5974,5,2015-09-19T19:24:00,2015-10-03T23:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5974.csv,5974__event_anchor_001,1.0,2015-09-20T04:55:00,2015-09-20T05:00:00,2015-09-20T08:48:00,2015-09-20T08:48:00,2015-10-03T23:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,326.2,0.0,,,,
ar5976,ar5976,5976,5,2015-09-20T12:24:00,2015-10-01T04:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5976.csv,5976__event_anchor_000,0.0,2015-09-20T12:24:00,2015-09-20T12:24:00,2015-09-20T16:12:00,2015-09-20T16:12:00,2015-10-01T04:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,252.6,0.0,,,,
ar5977,ar5977,5977,5,2015-09-20T16:24:00,2015-09-26T23:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5977.csv,5977__event_anchor_000,0.0,2015-09-20T16:24:00,2015-09-20T16:24:00,2015-09-20T20:12:00,2015-09-20T20:12:00,2015-09-26T23:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,147.4,0.0,,,,
ar5982,ar5982,5982,5,2015-09-22T07:00:00,2015-09-29T18:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5982.csv,5982__event_anchor_000,0.0,2015-09-22T07:00:00,2015-09-22T07:00:00,2015-09-22T10:48:00,2015-09-22T10:48:00,2015-09-28T03:45:00,,[],11122.0,2015-09-28T03:45:00,M3.6,goes_flares_integrated.csv,,"{""magnitude"": ""M3.6"", ""id"": 11122, ""NOAA_AR"": 12423, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-28T03:48:00,-0.05,12423.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M3.6\"", \""id\"": 11122, \""NOAA_AR\"": 12423, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,136.95,0.0,,,,
ar5982,ar5982,5982,5,2015-09-22T07:00:00,2015-09-29T18:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5982.csv,5982__event_anchor_001,1.0,2015-09-28T03:45:00,2015-09-28T03:48:00,2015-09-28T07:36:00,2015-09-28T07:36:00,2015-09-29T03:11:00,,[],11140.0,2015-09-29T03:11:00,M1.2,goes_flares_integrated.csv,,"{""magnitude"": ""M1.2"", ""id"": 11140, ""NOAA_AR"": 12423, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-29T03:12:00,-0.016666666666666666,12423.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.2\"", \""id\"": 11140, \""NOAA_AR\"": 12423, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,19.583333333333332,0.0,,,,
ar5982,ar5982,5982,5,2015-09-22T07:00:00,2015-09-29T18:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5982.csv,5982__event_anchor_002,2.0,2015-09-29T03:11:00,2015-09-29T03:12:00,2015-09-29T07:00:00,2015-09-29T07:00:00,2015-09-29T08:46:00,,"[{""event_id"": 11144, ""event_time"": ""2015-09-29 05:33:00"", ""event_class"": ""M1.2"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2015-09-29 05:36:00"", ""catalog_time_offset_hours"": -0.05, ""sol_standard"": """", ""catalog_noaa_active_region"": ""12423.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M1.2\"", \""id\"": 11144, \""NOAA_AR\"": 12423, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M1.2\"", \""id\"": 11144, \""NOAA_AR\"": 12423, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}]",11148.0,2015-09-29T08:46:00,M1.3,goes_flares_integrated.csv,,"{""magnitude"": ""M1.3"", ""id"": 11148, ""NOAA_AR"": 12423, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-29T08:48:00,-0.03333333333333333,12423.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.3\"", \""id\"": 11148, \""NOAA_AR\"": 12423, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,1.7666666666666666,1.0,,,,
ar5982,ar5982,5982,5,2015-09-22T07:00:00,2015-09-29T18:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5982.csv,5982__event_anchor_003,3.0,2015-09-29T08:46:00,2015-09-29T08:48:00,2015-09-29T12:36:00,2015-09-29T12:36:00,2015-09-29T18:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,6.0,0.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_000,0.0,2015-09-22T08:00:00,2015-09-22T08:00:00,2015-09-22T11:48:00,2015-09-22T11:48:00,2015-09-27T10:20:00,,[],11108.0,2015-09-27T10:20:00,M1.9,goes_flares_integrated.csv,,"{""magnitude"": ""M1.9"", ""id"": 11108, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-27T10:36:00,-0.26666666666666666,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.9\"", \""id\"": 11108, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,118.53333333333333,0.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_001,1.0,2015-09-27T10:20:00,2015-09-27T10:24:00,2015-09-27T14:12:00,2015-09-27T14:12:00,2015-09-27T20:54:00,,[],11120.0,2015-09-27T20:54:00,M1.0,goes_flares_integrated.csv,,"{""magnitude"": ""M1.0"", ""id"": 11120, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-27T21:00:00,-0.1,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.0\"", \""id\"": 11120, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,6.7,0.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_002,2.0,2015-09-27T20:54:00,2015-09-27T21:00:00,2015-09-28T00:48:00,2015-09-28T00:48:00,2015-09-28T07:27:00,,[],11125.0,2015-09-28T07:27:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 11125, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-28T07:24:00,0.05,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 11125, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,6.65,0.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_003,3.0,2015-09-28T07:27:00,2015-09-28T07:36:00,2015-09-28T11:24:00,2015-09-28T11:24:00,2015-09-28T13:01:00,,[],11130.0,2015-09-28T13:01:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 11130, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-28T13:12:00,-0.18333333333333332,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 11130, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,1.6166666666666667,0.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_004,4.0,2015-09-28T13:01:00,2015-09-28T13:12:00,2015-09-28T17:00:00,2015-09-28T17:00:00,2015-09-29T03:41:00,,"[{""event_id"": 11132, ""event_time"": ""2015-09-28 14:53:00"", ""event_class"": ""M7.6"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2015-09-28 14:48:00"", ""catalog_time_offset_hours"": 0.08333333333333333, ""sol_standard"": """", ""catalog_noaa_active_region"": ""12422.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M7.6\"", \""id\"": 11132, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M7.6\"", \""id\"": 11132, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}]",11141.0,2015-09-29T03:41:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 11141, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-29T03:36:00,0.08333333333333333,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 11141, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,10.683333333333334,1.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_005,5.0,2015-09-29T03:41:00,2015-09-29T03:48:00,2015-09-29T07:36:00,2015-09-29T07:36:00,2015-09-29T11:09:00,,"[{""event_id"": 11143, ""event_time"": ""2015-09-29 05:05:00"", ""event_class"": ""M2.9"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2015-09-29 05:12:00"", ""catalog_time_offset_hours"": -0.11666666666666667, ""sol_standard"": """", ""catalog_noaa_active_region"": ""12422.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M2.9\"", \""id\"": 11143, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M2.9\"", \""id\"": 11143, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}, {""event_id"": 11145, ""event_time"": ""2015-09-29 05:53:00"", ""event_class"": ""M1.0"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2015-09-29 05:48:00"", ""catalog_time_offset_hours"": 0.08333333333333333, ""sol_standard"": """", ""catalog_noaa_active_region"": ""12422.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M1.0\"", \""id\"": 11145, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M1.0\"", \""id\"": 11145, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}, {""event_id"": 11147, ""event_time"": ""2015-09-29 06:39:00"", ""event_class"": ""M1.4"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2015-09-29 06:36:00"", ""catalog_time_offset_hours"": 0.05, ""sol_standard"": """", ""catalog_noaa_active_region"": ""12422.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M1.4\"", \""id\"": 11147, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M1.4\"", \""id\"": 11147, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}]",11151.0,2015-09-29T11:09:00,M1.6,goes_flares_integrated.csv,,"{""magnitude"": ""M1.6"", ""id"": 11151, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-29T11:12:00,-0.05,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.6\"", \""id\"": 11151, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,3.55,3.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_006,6.0,2015-09-29T11:09:00,2015-09-29T11:12:00,2015-09-29T15:00:00,2015-09-29T15:00:00,2015-09-29T19:20:00,,[],11154.0,2015-09-29T19:20:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 11154, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-29T19:24:00,-0.06666666666666667,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 11154, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,4.333333333333333,0.0,,,,
ar5983,ar5983,5983,5,2015-09-22T08:00:00,2015-10-03T22:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition5/5983.csv,5983__event_anchor_007,7.0,2015-09-29T19:20:00,2015-09-29T19:24:00,2015-09-29T23:12:00,2015-09-29T23:12:00,2015-09-30T10:49:00,,[],11160.0,2015-09-30T10:49:00,M1.3,goes_flares_integrated.csv,,"{""magnitude"": ""M1.3"", ""id"": 11160, ""NOAA_AR"": 12422, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2015-09-30T10:48:00,0.016666666666666666,12422.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.3\"", \""id\"": 11160, \""NOAA_AR\"": 12422, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,11.616666666666667,0.0,,,,
