split_mode,split,sample_id,group_id,ar,harp_id,partition,prediction_start,duration_hours,event
official,test,5885__event_anchor_004,5885,ar5885,5885,5,2015-08-22 10:36:00,2.683333333333333,1
official,test,5885__event_anchor_005,5885,ar5885,5885,5,2015-08-22 17:12:00,4.116666666666666,1
official,test,5885__event_anchor_006,5885,ar5885,5885,5,2015-08-23 01:12:00,30.233333333333334,1
official,test,5885__event_anchor_007,5885,ar5885,5885,5,2015-08-24 11:24:00,6.266666666666667,1
official,test,5885__event_anchor_008,5885,ar5885,5885,5,2015-08-24 21:36:00,55.2,1
official,test,5885__event_anchor_009,5885,ar5885,5885,5,2015-08-27 08:36:00,28.466666666666665,1
official,test,5885__event_anchor_010,5885,ar5885,5885,5,2015-08-28 17:00:00,1.9333333333333333,1
official,test,5885__event_anchor_011,5885,ar5885,5885,5,2015-08-28 22:48:00,27.216666666666665,1
official,test,5885__event_anchor_012,5885,ar5885,5885,5,2015-08-30 06:00:00,12.2,0
official,test,5890__event_anchor_000,5890,ar5890,5890,5,2015-08-20 15:00:00,171.2,0
official,test,5891__event_anchor_000,5891,ar5891,5891,5,2015-08-21 00:48:00,20.4,0
official,test,5892__event_anchor_000,5892,ar5892,5892,5,2015-08-21 12:12:00,13.8,0
official,test,5893__event_anchor_000,5893,ar5893,5893,5,2015-08-21 16:48:00,152.6,0
official,test,5894__event_anchor_000,5894,ar5894,5894,5,2015-08-22 06:24:00,287.6,0
official,test,5896__event_anchor_000,5896,ar5896,5896,5,2015-08-22 18:36:00,46.6,0
official,test,5902__event_anchor_000,5902,ar5902,5902,5,2015-08-23 21:00:00,103.2,0
official,test,5906__event_anchor_000,5906,ar5906,5906,5,2015-08-24 10:24:00,84.8,0
official,test,5907__event_anchor_000,5907,ar5907,5907,5,2015-08-24 22:36:00,18.8,0
official,test,5908__event_anchor_000,5908,ar5908,5908,5,2015-08-25 01:24:00,205.2,0
official,test,5912__event_anchor_000,5912,ar5912,5912,5,2015-08-25 18:36:00,158.6,0
official,test,5914__event_anchor_000,5914,ar5914,5914,5,2015-08-26 03:24:00,113.0,0
official,test,5915__event_anchor_000,5915,ar5915,5915,5,2015-08-26 04:36:00,60.6,0
official,test,5916__event_anchor_000,5916,ar5916,5916,5,2015-08-26 15:12:00,236.2,0
official,test,5917__event_anchor_000,5917,ar5917,5917,5,2015-08-26 22:00:00,166.8,0
official,test,5919__event_anchor_000,5919,ar5919,5919,5,2015-08-27 23:12:00,216.0,0
official,test,5921__event_anchor_000,5921,ar5921,5921,5,2015-08-28 10:12:00,196.8,0
official,test,5922__event_anchor_000,5922,ar5922,5922,5,2015-08-28 17:24:00,156.0,0
official,test,5924__event_anchor_000,5924,ar5924,5924,5,2015-08-28 21:36:00,56.6,0
official,test,5925__event_anchor_000,5925,ar5925,5925,5,2015-08-29 08:00:00,28.8,0
official,test,5926__event_anchor_000,5926,ar5926,5926,5,2015-08-29 17:12:00,59.6,0
official,test,5927__event_anchor_000,5927,ar5927,5927,5,2015-08-29 17:24:00,256.0,0
official,test,5929__event_anchor_000,5929,ar5929,5929,5,2015-08-29 21:00:00,45.2,0
official,test,5930__event_anchor_000,5930,ar5930,5930,5,2015-08-30 00:24:00,40.0,0
official,test,5934__event_anchor_000,5934,ar5934,5934,5,2015-08-31 14:12:00,9.0,0
official,test,5935__event_anchor_000,5935,ar5935,5935,5,2015-09-01 08:48:00,217.2,0
official,test,5938__event_anchor_000,5938,ar5938,5938,5,2015-09-02 20:24:00,52.4,0
official,test,5939__event_anchor_000,5939,ar5939,5939,5,2015-09-03 04:48:00,136.8,0
official,test,5940__event_anchor_000,5940,ar5940,5940,5,2015-09-03 13:00:00,261.8,0
official,test,5941__event_anchor_000,5941,ar5941,5941,5,2015-09-03 16:36:00,153.6,0
official,test,5944__event_anchor_000,5944,ar5944,5944,5,2015-09-06 01:48:00,268.2,0
official,test,5945__event_anchor_000,5945,ar5945,5945,5,2015-09-06 19:24:00,73.0,0
official,test,5946__event_anchor_000,5946,ar5946,5946,5,2015-09-07 07:12:00,146.4,0
official,test,5947__event_anchor_000,5947,ar5947,5947,5,2015-09-07 09:00:00,181.2,0
official,test,5948__event_anchor_000,5948,ar5948,5948,5,2015-09-07 12:36:00,28.0,0
official,test,5949__event_anchor_000,5949,ar5949,5949,5,2015-09-07 16:00:00,146.2,0
official,test,5950__event_anchor_000,5950,ar5950,5950,5,2015-09-08 08:48:00,31.0,0
official,test,5956__event_anchor_000,5956,ar5956,5956,5,2015-09-10 20:00:00,157.56666666666666,1
official,test,5956__event_anchor_001,5956,ar5956,5956,5,2015-09-17 13:24:00,76.13333333333334,1
official,test,5956__event_anchor_002,5956,ar5956,5956,5,2015-09-20 21:24:00,60.8,0
official,test,5957__event_anchor_000,5957,ar5957,5957,5,2015-09-11 02:24:00,42.2,0
official,test,5958__event_anchor_000,5958,ar5958,5958,5,2015-09-11 20:00:00,98.2,0
official,test,5959__event_anchor_000,5959,ar5959,5959,5,2015-09-11 22:36:00,20.2,0
official,test,5961__event_anchor_000,5961,ar5961,5961,5,2015-09-13 02:48:00,304.6,0
official,test,5962__event_anchor_000,5962,ar5962,5962,5,2015-09-13 15:00:00,113.0,0
official,test,5963__event_anchor_000,5963,ar5963,5963,5,2015-09-14 00:36:00,255.8,0
official,test,5967__event_anchor_000,5967,ar5967,5967,5,2015-09-17 05:24:00,190.6,0
official,test,5968__event_anchor_000,5968,ar5968,5968,5,2015-09-17 06:24:00,23.6,0
official,test,5969__event_anchor_000,5969,ar5969,5969,5,2015-09-18 11:12:00,7.8,0
official,test,5970__event_anchor_000,5970,ar5970,5970,5,2015-09-18 15:24:00,241.6,0
official,test,5974__event_anchor_000,5974,ar5974,5974,5,2015-09-19 23:12:00,5.716666666666667,1
official,test,5974__event_anchor_001,5974,ar5974,5974,5,2015-09-20 08:48:00,326.2,0
official,test,5976__event_anchor_000,5976,ar5976,5976,5,2015-09-20 16:12:00,252.6,0
official,test,5977__event_anchor_000,5977,ar5977,5977,5,2015-09-20 20:12:00,147.4,0
official,test,5982__event_anchor_000,5982,ar5982,5982,5,2015-09-22 10:48:00,136.95,1
official,test,5982__event_anchor_001,5982,ar5982,5982,5,2015-09-28 07:36:00,19.583333333333332,1
official,test,5982__event_anchor_002,5982,ar5982,5982,5,2015-09-29 07:00:00,1.7666666666666666,1
official,test,5982__event_anchor_003,5982,ar5982,5982,5,2015-09-29 12:36:00,6.0,0
official,test,5983__event_anchor_000,5983,ar5983,5983,5,2015-09-22 11:48:00,118.53333333333333,1
official,test,5983__event_anchor_001,5983,ar5983,5983,5,2015-09-27 14:12:00,6.7,1
official,test,5983__event_anchor_002,5983,ar5983,5983,5,2015-09-28 00:48:00,6.65,1
official,test,5983__event_anchor_003,5983,ar5983,5983,5,2015-09-28 11:24:00,1.6166666666666667,1
official,test,5983__event_anchor_004,5983,ar5983,5983,5,2015-09-28 17:00:00,10.683333333333334,1
official,test,5983__event_anchor_005,5983,ar5983,5983,5,2015-09-29 07:36:00,3.55,1
official,test,5983__event_anchor_006,5983,ar5983,5983,5,2015-09-29 15:00:00,4.333333333333333,1
official,test,5983__event_anchor_007,5983,ar5983,5983,5,2015-09-29 23:12:00,11.616666666666667,1
official,test,5983__event_anchor_008,5983,ar5983,5983,5,2015-09-30 14:48:00,22.25,1
official,test,5983__event_anchor_009,5983,ar5983,5983,5,2015-10-01 17:00:00,7.1,1
official,test,5983__event_anchor_010,5983,ar5983,5983,5,2015-10-02 04:00:00,8.316666666666666,1
official,test,5983__event_anchor_011,5983,ar5983,5983,5,2015-10-02 16:12:00,0.9333333333333333,1
official,test,5983__event_anchor_012,5983,ar5983,5983,5,2015-10-02 21:00:00,25.8,0
official,test,5984__event_anchor_000,5984,ar5984,5984,5,2015-09-22 21:36:00,5.0,0
official,test,5985__event_anchor_000,5985,ar5985,5985,5,2015-09-23 09:12:00,163.6,0
official,test,5986__event_anchor_000,5986,ar5986,5986,5,2015-09-24 02:12:00,130.8,0
official,test,5987__event_anchor_000,5987,ar5987,5987,5,2015-09-24 16:12:00,172.6,0
official,test,5988__event_anchor_000,5988,ar5988,5988,5,2015-09-25 22:12:00,2.2,0
official,test,5989__event_anchor_000,5989,ar5989,5989,5,2015-09-26 14:00:00,202.6,0
official,test,5990__event_anchor_000,5990,ar5990,5990,5,2015-09-27 00:00:00,90.4,0
official,test,5991__event_anchor_000,5991,ar5991,5991,5,2015-09-27 03:36:00,265.6,0
official,test,5992__event_anchor_000,5992,ar5992,5992,5,2015-09-27 16:12:00,9.8,0
official,test,5993__event_anchor_000,5993,ar5993,5993,5,2015-09-28 13:00:00,178.0,0
official,test,5994__event_anchor_000,5994,ar5994,5994,5,2015-09-29 21:36:00,90.0,0
official,test,5996__event_anchor_000,5996,ar5996,5996,5,2015-10-02 05:12:00,245.2,0
official,test,6002__event_anchor_000,6002,ar6002,6002,5,2015-10-05 11:24:00,233.2,0
official,test,6003__event_anchor_000,6003,ar6003,6003,5,2015-10-06 21:00:00,61.0,0
official,test,6004__event_anchor_000,6004,ar6004,6004,5,2015-10-07 12:24:00,279.0,0
official,test,6006__event_anchor_000,6006,ar6006,6006,5,2015-10-09 01:48:00,262.6,0
official,test,6010__event_anchor_000,6010,ar6010,6010,5,2015-10-10 10:24:00,257.4,0
official,test,6013__event_anchor_000,6013,ar6013,6013,5,2015-10-11 22:48:00,90.0,0
official,test,6015__event_anchor_000,6015,ar6015,6015,5,2015-10-13 02:36:00,68.85,1
official,test,6015__event_anchor_001,6015,ar6015,6015,5,2015-10-16 03:24:00,2.783333333333333,1
official,test,6015__event_anchor_002,6015,ar6015,6015,5,2015-10-16 10:00:00,229.2,0
official,test,6016__event_anchor_000,6016,ar6016,6016,5,2015-10-13 04:00:00,197.8,0
official,test,6017__event_anchor_000,6017,ar6017,6017,5,2015-10-13 05:36:00,171.8,0
official,test,6018__event_anchor_000,6018,ar6018,6018,5,2015-10-13 10:12:00,7.8,0
official,test,6019__event_anchor_000,6019,ar6019,6019,5,2015-10-14 02:36:00,114.8,0
official,test,6020__event_anchor_000,6020,ar6020,6020,5,2015-10-14 05:24:00,31.0,0
official,test,6021__event_anchor_000,6021,ar6021,6021,5,2015-10-14 12:48:00,24.2,0
official,test,6022__event_anchor_000,6022,ar6022,6022,5,2015-10-14 20:48:00,73.8,0
official,test,6026__event_anchor_000,6026,ar6026,6026,5,2015-10-16 10:12:00,33.95,1
official,test,6026__event_anchor_001,6026,ar6026,6026,5,2015-10-18 00:00:00,309.2,0
official,test,6027__event_anchor_000,6027,ar6027,6027,5,2015-10-16 19:00:00,329.8,0
official,test,6029__event_anchor_000,6029,ar6029,6029,5,2015-10-17 00:24:00,47.6,0
official,test,6030__event_anchor_000,6030,ar6030,6030,5,2015-10-17 05:24:00,157.4,0
official,test,6031__event_anchor_000,6031,ar6031,6031,5,2015-10-17 09:00:00,16.2,0
official,test,6033__event_anchor_000,6033,ar6033,6033,5,2015-10-17 13:00:00,113.2,0
official,test,6034__event_anchor_000,6034,ar6034,6034,5,2015-10-17 14:48:00,145.6,0
official,test,6035__event_anchor_000,6035,ar6035,6035,5,2015-10-17 19:12:00,3.6,0
official,test,6036__event_anchor_000,6036,ar6036,6036,5,2015-10-18 00:36:00,193.6,0
official,test,6038__event_anchor_000,6038,ar6038,6038,5,2015-10-18 16:00:00,20.0,0
official,test,6039__event_anchor_000,6039,ar6039,6039,5,2015-10-18 18:00:00,5.0,0
official,test,6041__event_anchor_000,6041,ar6041,6041,5,2015-10-19 03:00:00,120.0,0
official,test,6043__event_anchor_000,6043,ar6043,6043,5,2015-10-19 16:36:00,50.6,0
official,test,6047__event_anchor_000,6047,ar6047,6047,5,2015-10-21 06:36:00,26.0,0
official,test,6048__event_anchor_000,6048,ar6048,6048,5,2015-10-21 13:24:00,5.2,0
official,test,6050__event_anchor_000,6050,ar6050,6050,5,2015-10-22 03:24:00,64.4,0
official,test,6052__event_anchor_000,6052,ar6052,6052,5,2015-10-22 09:00:00,306.3333333333333,1
official,test,6052__event_anchor_001,6052,ar6052,6052,5,2015-11-04 07:12:00,4.716666666666667,1
official,test,6052__event_anchor_002,6052,ar6052,6052,5,2015-11-04 15:48:00,29.8,0
official,test,6053__event_anchor_000,6053,ar6053,6053,5,2015-10-23 10:00:00,3.6,0
official,test,6054__event_anchor_000,6054,ar6054,6054,5,2015-10-24 21:12:00,167.6,0
official,test,6055__event_anchor_000,6055,ar6055,6055,5,2015-10-25 00:12:00,22.0,0
official,test,6056__event_anchor_000,6056,ar6056,6056,5,2015-10-25 16:24:00,22.0,0
official,test,6058__event_anchor_000,6058,ar6058,6058,5,2015-10-27 09:00:00,8.0,0
official,test,6059__event_anchor_000,6059,ar6059,6059,5,2015-10-27 09:12:00,8.2,0
official,test,6060__event_anchor_000,6060,ar6060,6060,5,2015-10-27 12:24:00,197.6,0
official,test,6061__event_anchor_000,6061,ar6061,6061,5,2015-10-27 17:00:00,3.2,0
official,test,6063__event_anchor_000,6063,ar6063,6063,5,2015-10-28 11:36:00,78.2,1
official,test,6063__event_anchor_001,6063,ar6063,6063,5,2015-10-31 21:36:00,87.91666666666667,1
official,test,6063__event_anchor_002,6063,ar6063,6063,5,2015-11-04 17:24:00,144.4,0
official,test,6064__event_anchor_000,6064,ar6064,6064,5,2015-10-29 07:48:00,122.2,0
official,test,6066__event_anchor_000,6066,ar6066,6066,5,2015-10-30 02:24:00,167.6,0
official,test,6068__event_anchor_000,6068,ar6068,6068,5,2015-10-31 10:48:00,80.8,0
official,test,6069__event_anchor_000,6069,ar6069,6069,5,2015-10-31 13:12:00,168.2,0
official,test,6070__event_anchor_000,6070,ar6070,6070,5,2015-11-01 19:36:00,93.2,0
official,test,6071__event_anchor_000,6071,ar6071,6071,5,2015-11-01 22:12:00,134.2,0
official,test,6072__event_anchor_000,6072,ar6072,6072,5,2015-11-03 01:24:00,48.0,0
official,test,6073__event_anchor_000,6073,ar6073,6073,5,2015-11-03 08:36:00,58.4,0
official,test,6074__event_anchor_000,6074,ar6074,6074,5,2015-11-03 14:24:00,103.2,0
official,test,6075__event_anchor_000,6075,ar6075,6075,5,2015-11-03 23:24:00,310.4,0
official,test,6078__event_anchor_000,6078,ar6078,6078,5,2015-11-06 04:48:00,80.01666666666667,1
official,test,6078__event_anchor_001,6078,ar6078,6078,5,2015-11-09 16:48:00,199.0,0
official,test,6080__event_anchor_000,6080,ar6080,6080,5,2015-11-07 08:24:00,174.0,0
official,test,6084__event_anchor_000,6084,ar6084,6084,5,2015-11-09 15:12:00,247.8,0
official,test,6086__event_anchor_000,6086,ar6086,6086,5,2015-11-09 22:48:00,9.6,0
official,test,6091__event_anchor_000,6091,ar6091,6091,5,2015-11-11 02:24:00,106.6,0
official,test,6092__event_anchor_000,6092,ar6092,6092,5,2015-11-11 07:00:00,40.2,0
official,test,6093__event_anchor_000,6093,ar6093,6093,5,2015-11-11 16:48:00,213.6,0
official,test,6096__event_anchor_000,6096,ar6096,6096,5,2015-11-12 00:00:00,26.4,0
official,test,6099__event_anchor_000,6099,ar6099,6099,5,2015-11-12 15:00:00,134.6,0
official,test,6100__event_anchor_000,6100,ar6100,6100,5,2015-11-12 19:12:00,309.2,0
official,test,6101__event_anchor_000,6101,ar6101,6101,5,2015-11-13 10:00:00,8.4,0
official,test,6102__event_anchor_000,6102,ar6102,6102,5,2015-11-13 16:00:00,104.8,0
official,test,6104__event_anchor_000,6104,ar6104,6104,5,2015-11-14 05:12:00,242.4,0
official,test,6107__event_anchor_000,6107,ar6107,6107,5,2015-11-14 14:36:00,155.4,0
official,test,6109__event_anchor_000,6109,ar6109,6109,5,2015-11-15 06:36:00,132.8,0
official,test,6113__event_anchor_000,6113,ar6113,6113,5,2015-11-16 02:00:00,16.8,0
official,test,6115__event_anchor_000,6115,ar6115,6115,5,2015-11-16 14:00:00,248.8,0
official,test,6117__event_anchor_000,6117,ar6117,6117,5,2015-11-17 03:00:00,179.8,0
official,test,6118__event_anchor_000,6118,ar6118,6118,5,2015-11-17 21:36:00,23.0,0
official,test,6119__event_anchor_000,6119,ar6119,6119,5,2015-11-18 03:00:00,90.6,0
official,test,6120__event_anchor_000,6120,ar6120,6120,5,2015-11-18 10:00:00,1.2,0
official,test,6122__event_anchor_000,6122,ar6122,6122,5,2015-11-18 18:36:00,28.4,0
official,test,6124__event_anchor_000,6124,ar6124,6124,5,2015-11-19 04:48:00,306.2,0
official,test,6125__event_anchor_000,6125,ar6125,6125,5,2015-11-19 08:00:00,90.2,0
official,test,6126__event_anchor_000,6126,ar6126,6126,5,2015-11-19 08:00:00,3.2,0
official,test,6128__event_anchor_000,6128,ar6128,6128,5,2015-11-19 13:12:00,54.2,0
official,test,6129__event_anchor_000,6129,ar6129,6129,5,2015-11-20 04:48:00,81.6,0
official,test,6130__event_anchor_000,6130,ar6130,6130,5,2015-11-20 07:12:00,83.4,0
official,test,6131__event_anchor_000,6131,ar6131,6131,5,2015-11-20 08:24:00,66.2,0
official,test,6133__event_anchor_000,6133,ar6133,6133,5,2015-11-20 12:12:00,22.0,0
official,test,6136__event_anchor_000,6136,ar6136,6136,5,2015-11-22 04:24:00,293.4,0
official,test,6140__event_anchor_000,6140,ar6140,6140,5,2015-11-24 06:36:00,285.0,0
official,test,6144__event_anchor_000,6144,ar6144,6144,5,2015-11-26 14:24:00,102.4,0
official,test,6147__event_anchor_000,6147,ar6147,6147,5,2015-11-28 11:24:00,10.8,0
official,test,6148__event_anchor_000,6148,ar6148,6148,5,2015-11-29 09:12:00,13.4,0
official,test,6149__event_anchor_000,6149,ar6149,6149,5,2015-11-30 02:00:00,138.8,0
official,test,6151__event_anchor_000,6151,ar6151,6151,5,2015-12-01 18:24:00,98.2,0
official,test,6152__event_anchor_000,6152,ar6152,6152,5,2015-12-02 01:36:00,32.2,0
official,test,6153__event_anchor_000,6153,ar6153,6153,5,2015-12-02 20:36:00,200.2,0
official,test,6154__event_anchor_000,6154,ar6154,6154,5,2015-12-02 22:24:00,276.6,0
official,test,6155__event_anchor_000,6155,ar6155,6155,5,2015-12-03 08:36:00,289.4,0
official,test,6156__event_anchor_000,6156,ar6156,6156,5,2015-12-03 10:12:00,116.4,0
official,test,6159__event_anchor_000,6159,ar6159,6159,5,2015-12-04 04:12:00,74.0,0
official,test,6161__event_anchor_000,6161,ar6161,6161,5,2015-12-04 09:48:00,189.2,0
official,test,6164__event_anchor_000,6164,ar6164,6164,5,2015-12-04 21:48:00,256.0,0
official,test,6165__event_anchor_000,6165,ar6165,6165,5,2015-12-05 02:12:00,3.2,0
official,test,6167__event_anchor_000,6167,ar6167,6167,5,2015-12-06 10:48:00,308.0,0
official,test,6168__event_anchor_000,6168,ar6168,6168,5,2015-12-07 14:00:00,9.6,0
official,test,6169__event_anchor_000,6169,ar6169,6169,5,2015-12-07 14:00:00,158.2,0
official,test,6170__event_anchor_000,6170,ar6170,6170,5,2015-12-08 21:48:00,48.6,0
official,test,6171__event_anchor_000,6171,ar6171,6171,5,2015-12-08 22:24:00,149.4,0
official,test,6172__event_anchor_000,6172,ar6172,6172,5,2015-12-09 14:24:00,279.4,0
official,test,6173__event_anchor_000,6173,ar6173,6173,5,2015-12-10 15:48:00,126.4,0
official,test,6174__event_anchor_000,6174,ar6174,6174,5,2015-12-10 17:24:00,231.4,0
official,test,6175__event_anchor_000,6175,ar6175,6175,5,2015-12-10 20:48:00,161.2,0
official,test,6178__event_anchor_000,6178,ar6178,6178,5,2015-12-11 22:12:00,331.8,0
official,test,6180__event_anchor_000,6180,ar6180,6180,5,2015-12-12 03:48:00,14.6,0
official,test,6181__event_anchor_000,6181,ar6181,6181,5,2015-12-12 06:24:00,105.8,0
official,test,6183__event_anchor_000,6183,ar6183,6183,5,2015-12-12 16:00:00,153.0,0
official,test,6185__event_anchor_000,6185,ar6185,6185,5,2015-12-13 06:12:00,16.8,0
official,test,6187__event_anchor_000,6187,ar6187,6187,5,2015-12-14 01:36:00,29.0,0
official,test,6189__event_anchor_000,6189,ar6189,6189,5,2015-12-14 02:48:00,201.4,0
official,test,6190__event_anchor_000,6190,ar6190,6190,5,2015-12-14 23:24:00,194.0,0
official,test,6191__event_anchor_000,6191,ar6191,6191,5,2015-12-15 03:00:00,91.0,0
official,test,6192__event_anchor_000,6192,ar6192,6192,5,2015-12-16 01:36:00,260.4,0
official,test,6195__event_anchor_000,6195,ar6195,6195,5,2015-12-16 18:12:00,14.0,0
official,test,6196__event_anchor_000,6196,ar6196,6196,5,2015-12-17 00:12:00,226.8,0
official,test,6197__event_anchor_000,6197,ar6197,6197,5,2015-12-17 12:36:00,29.4,0
official,test,6200__event_anchor_000,6200,ar6200,6200,5,2015-12-18 19:48:00,81.4,0
official,test,6203__event_anchor_000,6203,ar6203,6203,5,2015-12-20 12:12:00,199.8,0
official,test,6204__event_anchor_000,6204,ar6204,6204,5,2015-12-21 00:48:00,65.8,0
official,test,6205__event_anchor_000,6205,ar6205,6205,5,2015-12-21 07:36:00,2.55,1
official,test,6205__event_anchor_001,6205,ar6205,6205,5,2015-12-21 14:00:00,278.4,0
official,test,6206__event_anchor_000,6206,ar6206,6206,5,2015-12-21 08:48:00,18.45,1
official,test,6206__event_anchor_001,6206,ar6206,6206,5,2015-12-22 07:12:00,17.183333333333334,1
official,test,6206__event_anchor_002,6206,ar6206,6206,5,2015-12-23 04:12:00,21.616666666666667,1
official,test,6206__event_anchor_003,6206,ar6206,6206,5,2015-12-24 05:48:00,101.53333333333333,1
official,test,6206__event_anchor_004,6206,ar6206,6206,5,2015-12-28 15:12:00,103.96666666666667,1
official,test,6206__event_anchor_005,6206,ar6206,6206,5,2016-01-02 03:00:00,28.8,0
official,test,6207__event_anchor_000,6207,ar6207,6207,5,2015-12-22 00:24:00,35.0,0
official,test,6208__event_anchor_000,6208,ar6208,6208,5,2015-12-22 01:00:00,5.2,0
official,test,6210__event_anchor_000,6210,ar6210,6210,5,2015-12-22 13:24:00,135.2,0
official,test,6211__event_anchor_000,6211,ar6211,6211,5,2015-12-22 14:48:00,114.0,0
official,test,6215__event_anchor_000,6215,ar6215,6215,5,2015-12-24 11:12:00,161.0,0
official,test,6216__event_anchor_000,6216,ar6216,6216,5,2015-12-25 01:24:00,23.6,0
official,test,6220__event_anchor_000,6220,ar6220,6220,5,2015-12-30 07:24:00,127.8,0
official,test,6221__event_anchor_000,6221,ar6221,6221,5,2015-12-30 15:24:00,17.4,0
official,test,6222__event_anchor_000,6222,ar6222,6222,5,2015-12-31 14:12:00,123.0,0
official,test,6223__event_anchor_000,6223,ar6223,6223,5,2016-01-01 09:48:00,270.8,0
official,test,6224__event_anchor_000,6224,ar6224,6224,5,2016-01-01 12:00:00,219.6,0
official,test,6225__event_anchor_000,6225,ar6225,6225,5,2016-01-02 00:36:00,160.2,0
official,test,6227__event_anchor_000,6227,ar6227,6227,5,2016-01-02 19:00:00,204.6,0
official,test,6229__event_anchor_000,6229,ar6229,6229,5,2016-01-03 03:48:00,125.4,0
official,test,6230__event_anchor_000,6230,ar6230,6230,5,2016-01-03 05:12:00,248.4,0
official,test,6231__event_anchor_000,6231,ar6231,6231,5,2016-01-03 12:48:00,117.2,0
official,test,6237__event_anchor_000,6237,ar6237,6237,5,2016-01-04 04:36:00,84.2,0
official,test,6241__event_anchor_000,6241,ar6241,6241,5,2016-01-05 12:36:00,4.0,0
official,test,6242__event_anchor_000,6242,ar6242,6242,5,2016-01-06 03:48:00,301.2,0
official,test,6243__event_anchor_000,6243,ar6243,6243,5,2016-01-06 14:48:00,18.0,0
official,test,6244__event_anchor_000,6244,ar6244,6244,5,2016-01-06 23:24:00,5.0,0
official,test,6245__event_anchor_000,6245,ar6245,6245,5,2016-01-07 03:24:00,73.0,0
official,test,6246__event_anchor_000,6246,ar6246,6246,5,2016-01-07 04:12:00,273.8,0
official,test,6247__event_anchor_000,6247,ar6247,6247,5,2016-01-07 09:48:00,78.8,0
official,test,6248__event_anchor_000,6248,ar6248,6248,5,2016-01-07 14:24:00,193.0,0
official,test,6250__event_anchor_000,6250,ar6250,6250,5,2016-01-07 17:48:00,136.2,0
official,test,6251__event_anchor_000,6251,ar6251,6251,5,2016-01-07 22:24:00,81.0,0
official,test,6254__event_anchor_000,6254,ar6254,6254,5,2016-01-08 10:24:00,199.6,0
official,test,6255__event_anchor_000,6255,ar6255,6255,5,2016-01-08 14:24:00,1.8,0
official,test,6257__event_anchor_000,6257,ar6257,6257,5,2016-01-09 18:48:00,107.0,0
official,test,6258__event_anchor_000,6258,ar6258,6258,5,2016-01-10 06:36:00,267.2,0
official,test,6264__event_anchor_000,6264,ar6264,6264,5,2016-01-11 17:36:00,1.6,0
official,test,6265__event_anchor_000,6265,ar6265,6265,5,2016-01-11 20:00:00,13.2,0
official,test,6268__event_anchor_000,6268,ar6268,6268,5,2016-01-12 16:00:00,2.4,0
official,test,6271__event_anchor_000,6271,ar6271,6271,5,2016-01-13 05:12:00,142.8,0
official,test,6273__event_anchor_000,6273,ar6273,6273,5,2016-01-14 00:48:00,244.8,0
official,test,6275__event_anchor_000,6275,ar6275,6275,5,2016-01-15 12:12:00,201.8,0
official,test,6276__event_anchor_000,6276,ar6276,6276,5,2016-01-15 12:24:00,17.2,0
official,test,6277__event_anchor_000,6277,ar6277,6277,5,2016-01-15 16:24:00,166.8,0
official,test,6279__event_anchor_000,6279,ar6279,6279,5,2016-01-16 12:36:00,47.4,0
official,test,6280__event_anchor_000,6280,ar6280,6280,5,2016-01-16 15:36:00,26.8,0
official,test,6281__event_anchor_000,6281,ar6281,6281,5,2016-01-16 21:48:00,313.8,0
official,test,6283__event_anchor_000,6283,ar6283,6283,5,2016-01-17 12:12:00,25.2,0
official,test,6284__event_anchor_000,6284,ar6284,6284,5,2016-01-18 03:48:00,221.2,0
official,test,6285__event_anchor_000,6285,ar6285,6285,5,2016-01-18 05:00:00,46.2,0
official,test,6289__event_anchor_000,6289,ar6289,6289,5,2016-01-18 19:36:00,305.4,0
official,test,6298__event_anchor_000,6298,ar6298,6298,5,2016-01-20 12:36:00,83.6,0
official,test,6300__event_anchor_000,6300,ar6300,6300,5,2016-01-23 21:00:00,4.6,0
official,test,6301__event_anchor_000,6301,ar6301,6301,5,2016-01-24 02:12:00,293.4,0
official,test,6302__event_anchor_000,6302,ar6302,6302,5,2016-01-24 03:12:00,325.2,0
official,test,6308__event_anchor_000,6308,ar6308,6308,5,2016-01-29 06:12:00,5.6,0
official,test,6309__event_anchor_000,6309,ar6309,6309,5,2016-01-29 09:48:00,174.2,0
official,test,6312__event_anchor_000,6312,ar6312,6312,5,2016-01-30 15:24:00,101.4,0
official,test,6313__event_anchor_000,6313,ar6313,6313,5,2016-01-31 02:12:00,262.6,0
official,test,6315__event_anchor_000,6315,ar6315,6315,5,2016-02-01 00:24:00,169.6,0
official,test,6316__event_anchor_000,6316,ar6316,6316,5,2016-02-01 01:00:00,151.8,0
official,test,6317__event_anchor_000,6317,ar6317,6317,5,2016-02-01 11:24:00,272.0,0
official,test,6318__event_anchor_000,6318,ar6318,6318,5,2016-02-02 11:36:00,67.2,0
official,test,6319__event_anchor_000,6319,ar6319,6319,5,2016-02-03 03:24:00,92.4,0
official,test,6320__event_anchor_000,6320,ar6320,6320,5,2016-02-03 10:12:00,220.6,0
official,test,6321__event_anchor_000,6321,ar6321,6321,5,2016-02-03 11:00:00,87.0,0
official,test,6324__event_anchor_000,6324,ar6324,6324,5,2016-02-03 23:12:00,128.8,0
official,test,6326__event_anchor_000,6326,ar6326,6326,5,2016-02-04 02:24:00,191.2,0
official,test,6327__event_anchor_000,6327,ar6327,6327,5,2016-02-04 08:12:00,194.4,1
official,test,6327__event_anchor_001,6327,ar6327,6327,5,2016-02-12 14:24:00,24.866666666666667,1
